iter	Passed	Remaining
4875	5095	1174
4876	5096	1173
4877	5096	1172
4878	5097	1171
4879	5098	1170
4880	5099	1169
4881	5100	1168
4882	5102	1167
4883	5104	1166
4884	5106	1165
4885	5106	1164
4886	5107	1163
4887	5108	1162
4888	5109	1161
4889	5110	1160
4890	5111	1158
4891	5112	1157
4892	5113	1156
4893	5114	1155
4894	5115	1154
4895	5117	1153
4896	5118	1152
4897	5119	1151
4898	5120	1150
4899	5122	1149
4900	5122	1148
4901	5123	1147
4902	5124	1146
4903	5125	1145
4904	5126	1144
4905	5127	1143
4906	5129	1142
4907	5130	1141
4908	5131	1140
4909	5132	1139
4910	5133	1138
4911	5134	1137
4912	5135	1136
4913	5136	1135
4914	5137	1134
4915	5138	1133
4916	5139	1131
4917	5140	1131
4918	5141	1129
4919	5142	1128
4920	5143	1127
4921	5144	1126
4922	5145	1125
4923	5146	1124
4924	5147	1123
4925	5148	1122
4926	5149	1121
4927	5150	1120
4928	5151	1119
4929	5152	1118
4930	5153	1117
4931	5154	1116
4932	5155	1115
4933	5156	1114
4934	5157	1113
4935	5158	1112
4936	5159	1110
4937	5160	1109
4938	5161	1108
4939	5162	1107
4940	5163	1106
4941	5163	1105
4942	5165	1104
4943	5165	1103
4944	5166	1102
4945	5167	1101
4946	5169	1100
4947	5170	1099
4948	5171	1098
4949	5171	1097
4950	5172	1095
4951	5173	1094
4952	5174	1093
4953	5175	1092
4954	5176	1091
4955	5177	1090
4956	5178	1089
4957	5179	1088
4958	5180	1087
4959	5182	1086
4960	5183	1085
4961	5183	1084
4962	5184	1083
4963	5185	1082
4964	5186	1081
4965	5187	1080
4966	5188	1079
4967	5189	1078
4968	5190	1076
4969	5191	1075
4970	5192	1074
4971	5193	1073
4972	5194	1072
4973	5195	1071
4974	5196	1070
4975	5197	1069
4976	5198	1068
4977	5199	1067
4978	5201	1066
4979	5202	1065
4980	5203	1064
4981	5204	1063
4982	5205	1062
4983	5207	1061
4984	5208	1060
4985	5209	1059
4986	5210	1058
4987	5211	1057
4988	5212	1056
4989	5213	1055
4990	5214	1054
4991	5215	1053
4992	5216	1052
4993	5220	1051
4994	5221	1050
4995	5222	1049
4996	5223	1048
4997	5223	1047
4998	5224	1046
4999	5225	1045
5000	5226	1044
5001	5227	1043
5002	5228	1041
5003	5229	1040
5004	5230	1039
5005	5231	1038
5006	5232	1037
5007	5233	1036
5008	5234	1035
5009	5235	1034
5010	5236	1033
5011	5237	1032
5012	5238	1031
5013	5239	1030
5014	5240	1029
5015	5241	1028
5016	5242	1027
5017	5243	1026
5018	5244	1025
5019	5245	1023
5020	5246	1022
5021	5247	1021
5022	5248	1020
5023	5249	1019
5024	5250	1018
5025	5251	1017
5026	5252	1016
5027	5253	1015
5028	5254	1014
5029	5255	1013
5030	5256	1012
5031	5257	1011
5032	5258	1010
5033	5259	1009
5034	5260	1008
5035	5261	1007
5036	5263	1006
5037	5264	1005
5038	5265	1004
5039	5265	1003
5040	5267	1001
5041	5267	1000
5042	5268	999
5043	5269	998
5044	5270	997
5045	5271	996
5046	5272	995
5047	5273	994
5048	5274	993
5049	5275	992
5050	5276	991
5051	5277	990
5052	5278	989
5053	5278	988
5054	5279	987
5055	5280	985
5056	5281	984
5057	5282	983
5058	5283	982
5059	5284	981
5060	5285	980
5061	5287	979
5062	5288	978
5063	5289	977
5064	5290	976
5065	5291	975
5066	5292	974
5067	5293	973
5068	5293	972
5069	5298	971
5070	5299	970
5071	5300	969
5072	5300	968
5073	5301	967
5074	5302	966
5075	5303	965
5076	5304	964
5077	5305	963
5078	5306	962
5079	5307	961
5080	5308	960
5081	5309	959
5082	5310	957
5083	5311	956
5084	5312	955
5085	5313	954
5086	5314	953
5087	5315	952
5088	5316	951
5089	5317	950
5090	5318	949
5091	5318	948
5092	5319	947
5093	5320	946
5094	5321	945
5095	5322	944
5096	5323	943
5097	5324	942
5098	5325	941
5099	5326	939
5100	5327	938
5101	5328	937
5102	5329	936
5103	5330	935
5104	5330	934
5105	5331	933
5106	5332	932
5107	5333	931
5108	5334	930
5109	5335	929
5110	5337	928
5111	5338	927
5112	5339	926
5113	5340	925
5114	5341	924
5115	5342	923
5116	5343	922
5117	5344	921
5118	5345	920
5119	5347	919
5120	5347	917
5121	5348	916
5122	5349	915
5123	5350	914
5124	5351	913
5125	5352	912
5126	5354	911
5127	5355	910
5128	5356	909
5129	5357	908
5130	5358	907
5131	5359	906
5132	5360	905
5133	5361	904
5134	5362	903
5135	5363	902
5136	5365	901
5137	5366	900
5138	5367	899
5139	5367	898
5140	5368	897
5141	5369	896
5142	5370	894
5143	5371	893
5144	5372	892
5145	5373	891
5146	5374	890
5147	5376	889
5148	5377	888
5149	5378	887
5150	5379	886
5151	5380	885
5152	5380	884
5153	5381	883
5154	5382	882
5155	5383	881
5156	5385	880
5157	5385	879
5158	5386	878
5159	5387	877
5160	5388	876
5161	5389	874
5162	5390	873
5163	5391	872
5164	5392	871
5165	5393	870
5166	5394	869
5167	5395	868
5168	5396	867
5169	5397	866
5170	5397	865
5171	5398	864
5172	5399	863
5173	5400	862
5174	5401	861
5175	5402	860
5176	5403	859
5177	5404	857
5178	5405	856
5179	5406	855
5180	5407	854
5181	5408	853
5182	5409	852
5183	5410	851
5184	5411	850
5185	5411	849
5186	5413	848
5187	5414	847
5188	5415	846
5189	5416	845
5190	5417	844
5191	5418	843
5192	5419	842
5193	5420	841
5194	5421	840
5195	5422	839
5196	5423	838
5197	5424	836
5198	5425	835
5199	5426	834
5200	5427	833
5201	5428	832
5202	5429	831
5203	5431	830
5204	5432	829
5205	5432	828
5206	5433	827
5207	5434	826
5208	5435	825
5209	5436	824
5210	5437	823
5211	5438	822
5212	5439	821
5213	5440	820
5214	5441	819
5215	5442	818
5216	5443	817
5217	5444	815
5218	5445	814
5219	5446	813
5220	5447	812
5221	5448	811
5222	5449	810
5223	5449	809
5224	5450	808
5225	5452	807
5226	5453	806
5227	5455	805
5228	5456	804
5229	5457	803
5230	5459	802
5231	5460	801
5232	5461	800
5233	5461	799
5234	5462	798
5235	5463	797
5236	5464	796
5237	5465	795
5238	5466	794
5239	5467	793
5240	5468	791
5241	5469	790
5242	5470	789
5243	5471	788
5244	5471	787
5245	5472	786
5246	5473	785
5247	5474	784
5248	5475	783
5249	5476	782
5250	5477	781
5251	5479	780
5252	5480	779
5253	5481	778
5254	5482	777
5255	5482	776
5256	5484	775
5257	5484	774
5258	5485	772
5259	5486	771
5260	5487	770
5261	5488	769
5262	5489	768
5263	5499	768
5264	5500	767
5265	5502	766
5266	5503	765
5267	5504	764
5268	5504	763
5269	5505	762
5270	5506	761
5271	5507	760
5272	5508	759
5273	5509	758
5274	5510	757
5275	5511	756
5276	5512	755
5277	5513	754
5278	5514	753
5279	5515	752
5280	5516	751
5281	5517	750
5282	5518	748
5283	5519	747
5284	5520	746
5285	5521	745
5286	5522	744
5287	5523	743
5288	5524	742
5289	5525	741
5290	5526	740
5291	5527	739
5292	5528	738
5293	5529	737
5294	5530	736
5295	5531	735
5296	5532	734
5297	5534	733
5298	5535	732
5299	5536	731
5300	5537	730
5301	5538	729
5302	5539	728
5303	5540	727
5304	5541	725
5305	5543	725
5306	5544	723
5307	5545	722
5308	5545	721
5309	5546	720
5310	5547	719
5311	5548	718
5312	5550	717
5313	5550	716
5314	5552	715
5315	5553	714
5316	5553	713
5317	5554	712
5318	5555	711
5319	5556	710
5320	5558	709
5321	5559	708
5322	5560	707
5323	5561	706
5324	5562	705
5325	5563	704
5326	5564	702
5327	5565	701
5328	5565	700
5329	5567	699
5330	5568	698
5331	5569	697
5332	5571	696
5333	5572	695
5334	5573	694
5335	5573	693
5336	5574	692
5337	5576	691
5338	5577	690
5339	5579	689
5340	5579	688
5341	5580	687
5342	5581	686
5343	5582	685
5344	5583	684
5345	5584	683
5346	5585	682
5347	5586	681
5348	5587	680
5349	5589	679
5350	5591	678
5351	5592	677
5352	5592	675
5353	5593	674
5354	5595	673
5355	5596	672
5356	5597	671
5357	5598	670
5358	5599	669
5359	5600	668
5360	5600	667
5361	5601	666
5362	5602	665
5363	5603	664
5364	5604	663
5365	5605	662
5366	5606	661
5367	5607	660
5368	5608	659
5369	5610	658
5370	5610	657
5371	5612	656
5372	5613	655
5373	5614	654
5374	5615	652
5375	5616	651
5376	5617	650
5377	5618	649
5378	5619	648
5379	5620	647
5380	5621	646
5381	5622	645
5382	5624	644
5383	5624	643
5384	5626	642
5385	5627	641
5386	5628	640
5387	5629	639
5388	5630	638
5389	5630	637
5390	5631	636
5391	5632	635
5392	5633	634
5393	5634	633
5394	5635	632
5395	5636	630
5396	5638	629
5397	5638	628
5398	5639	627
5399	5640	626
5400	5641	625
5401	5642	624
5402	5643	623
5403	5644	622
5404	5644	621
5405	5645	620
5406	5646	619
5407	5647	618
5408	5648	617
5409	5649	616
5410	5650	615
5411	5651	614
5412	5652	612
5413	5653	611
5414	5654	610
5415	5655	609
5416	5655	608
5417	5656	607
5418	5657	606
5419	5659	605
5420	5659	604
5421	5660	603
5422	5662	602
5423	5663	601
5424	5664	600
5425	5664	599
5426	5667	598
5427	5668	597
5428	5669	596
5429	5670	595
5430	5670	594
5431	5672	593
5432	5673	592
5433	5674	591
5434	5675	590
5435	5676	588
5436	5677	587
5437	5678	586
5438	5679	585
5439	5681	584
5440	5682	583
5441	5682	582
5442	5683	581
5443	5684	580
5444	5686	579
5445	5687	578
5446	5688	577
5447	5689	576
5448	5690	575
5449	5691	574
5450	5692	573
5451	5693	572
5452	5694	571
5453	5695	570
5454	5696	569
5455	5696	568
5456	5698	566
5457	5699	565
5458	5699	564
5459	5701	563
5460	5702	562
5461	5703	561
5462	5704	560
5463	5705	559
5464	5706	558
5465	5707	557
5466	5708	556
5467	5708	555
5468	5709	554
5469	5710	553
5470	5711	552
5471	5712	551
5472	5714	550
5473	5714	549
5474	5715	548
5475	5716	547
5476	5717	545
5477	5719	544
5478	5720	543
5479	5721	542
5480	5722	541
5481	5722	540
5482	5724	539
5483	5725	538
5484	5726	537
5485	5727	536
5486	5728	535
5487	5729	534
5488	5731	533
5489	5732	532
5490	5732	531
5491	5733	530
5492	5734	529
5493	5735	528
5494	5736	527
5495	5737	526
5496	5738	525
5497	5739	524
5498	5740	522
5499	5740	521
5500	5741	520
5501	5743	519
5502	5743	518
5503	5745	517
5504	5745	516
5505	5746	515
5506	5747	514
5507	5748	513
5508	5749	512
5509	5750	511
5510	5751	510
5511	5752	509
5512	5753	508
5513	5754	507
5514	5755	506
5515	5756	505
5516	5757	504
5517	5758	502
5518	5759	501
5519	5760	500
5520	5760	499
5521	5761	498
5522	5762	497
5523	5763	496
5524	5764	495
5525	5766	494
5526	5767	493
5527	5768	492
5528	5769	491
5529	5770	490
5530	5771	489
5531	5772	488
5532	5773	487
5533	5774	486
5534	5774	485
5535	5776	484
5536	5777	483
5537	5779	482
5538	5780	481
5539	5781	480
5540	5782	478
5541	5783	477
5542	5784	476
5543	5785	475
5544	5787	474
5545	5787	473
5546	5788	472
5547	5789	471
5548	5790	470
5549	5791	469
5550	5792	468
5551	5793	467
5552	5794	466
5553	5795	465
5554	5796	464
5555	5797	463
5556	5798	462
5557	5799	461
5558	5800	460
5559	5801	459
5560	5802	458
5561	5803	457
5562	5805	456
5563	5806	454
5564	5807	453
5565	5807	452
5566	5808	451
5567	5809	450
5568	5810	449
5569	5811	448
5570	5812	447
5571	5813	446
5572	5813	445
5573	5815	444
5574	5816	443
5575	5817	442
5576	5818	441
5577	5819	440
5578	5821	439
5579	5822	438
5580	5823	437
5581	5824	436
5582	5825	435
5583	5826	434
5584	5828	433
5585	5828	432
5586	5829	430
5587	5830	429
5588	5831	428
5589	5832	427
5590	5833	426
5591	5835	425
5592	5836	424
5593	5837	423
5594	5837	422
5595	5838	421
5596	5839	420
5597	5844	419
5598	5844	418
5599	5845	417
5600	5846	416
5601	5847	415
5602	5848	414
5603	5849	413
5604	5850	412
5605	5851	411
5606	5852	410
5607	5853	409
5608	5854	408
5609	5855	407
5610	5856	406
5611	5857	404
5612	5858	403
5613	5859	402
5614	5860	401
5615	5861	400
5616	5862	399
5617	5863	398
5618	5864	397
5619	5865	396
5620	5866	395
5621	5867	394
5622	5868	393
5623	5869	392
5624	5870	391
5625	5871	390
5626	5872	389
5627	5873	388
5628	5874	387
5629	5875	386
5630	5876	385
5631	5877	384
5632	5878	382
5633	5878	381
5634	5884	381
5635	5885	380
5636	5886	379
5637	5887	378
5638	5888	376
5639	5889	375
5640	5890	374
5641	5891	373
5642	5892	372
5643	5892	371
5644	5893	370
5645	5895	369
5646	5896	368
5647	5897	367
5648	5898	366
5649	5898	365
5650	5899	364
5651	5900	363
5652	5901	362
5653	5902	361
5654	5903	360
5655	5904	359
5656	5905	358
5657	5906	357
5658	5908	356
5659	5910	355
5660	5911	353
5661	5912	352
5662	5913	351
5663	5914	350
5664	5915	349
5665	5915	348
5666	5917	347
5667	5917	346
5668	5918	345
5669	5919	344
5670	5920	343
5671	5922	342
5672	5923	341
5673	5924	340
5674	5924	339
5675	5925	338
5676	5926	337
5677	5927	336
5678	5928	335
5679	5929	334
5680	5930	333
5681	5932	331
5682	5933	330
5683	5933	329
5684	5934	328
5685	5935	327
5686	5936	326
5687	5937	325
5688	5939	324
5689	5939	323
5690	5941	322
5691	5942	321
5692	5942	320
5693	5943	319
5694	5944	318
5695	5945	317
5696	5947	316
5697	5947	315
5698	5948	314
5699	5949	313
5700	5950	312
5701	5951	311
5702	5952	309
5703	5953	308
5704	5954	307
5705	5954	306
5706	5955	305
5707	5957	304
5708	5958	303
5709	5959	302
5710	5961	301
5711	5962	300
5712	5963	299
5713	5964	298
5714	5964	297
5715	5965	296
5716	5966	295
5717	5967	294
5718	5968	293
5719	5969	292
5720	5970	291
5721	5970	290
5722	5971	289
5723	5973	288
5724	5974	286
5725	5975	285
5726	5976	284
5727	5977	283
5728	5979	282
5729	5979	281
5730	5981	280
5731	5982	279
5732	5983	278
5733	5984	277
5734	5985	276
5735	5986	275
5736	5987	274
5737	5988	273
5738	5989	272
5739	5990	271
5740	5990	270
5741	5991	269
5742	5992	268
5743	5993	267
5744	5994	266
5745	5995	265
5746	5996	264
5747	5997	262
5748	5998	261
5749	6000	260
5750	6001	259
5751	6002	258
5752	6002	257
5753	6003	256
5754	6004	255
5755	6005	254
5756	6006	253
5757	6007	252
5758	6008	251
5759	6009	250
5760	6010	249
5761	6011	248
5762	6011	247
5763	6012	246
5764	6014	245
5765	6014	244
5766	6015	243
5767	6016	242
5768	6017	240
5769	6018	239
5770	6019	238
5771	6020	237
5772	6021	236
5773	6022	235
5774	6023	234
5775	6024	233
5776	6025	232
5777	6026	231
5778	6027	230
5779	6029	229
5780	6030	228
5781	6031	227
5782	6032	226
5783	6032	225
5784	6033	224
5785	6034	223
5786	6039	222
5787	6040	221
5788	6041	220
5789	6042	219
5790	6043	218
5791	6044	217
5792	6045	216
5793	6048	215
5794	6049	213
5795	6050	212
5796	6051	211
5797	6052	210
5798	6053	209
5799	6054	208
5800	6055	207
5801	6056	206
5802	6057	205
5803	6058	204
5804	6059	203
5805	6060	202
5806	6061	201
5807	6062	200
5808	6063	199
5809	6064	198
5810	6064	197
5811	6065	196
5812	6066	195
5813	6067	194
5814	6068	193
5815	6069	192
5816	6070	190
5817	6070	189
5818	6071	188
5819	6072	187
5820	6073	186
5821	6074	185
5822	6075	184
5823	6077	183
5824	6078	182
5825	6079	181
5826	6080	180
5827	6082	179
5828	6082	178
5829	6083	177
5830	6084	176
5831	6085	175
5832	6086	174
5833	6087	173
5834	6088	172
5835	6089	171
5836	6090	170
5837	6091	169
5838	6092	167
5839	6093	166
5840	6094	165
5841	6094	164
5842	6095	163
5843	6096	162
5844	6097	161
5845	6098	160
5846	6099	159
5847	6100	158
5848	6101	157
5849	6102	156
5850	6102	155
5851	6103	154
5852	6105	153
5853	6105	152
5854	6106	151
5855	6107	150
5856	6108	149
5857	6109	148
5858	6110	147
5859	6111	146
5860	6112	144
5861	6113	143
5862	6114	142
5863	6116	141
5864	6117	140
5865	6119	139
5866	6120	138
5867	6120	137
5868	6121	136
5869	6122	135
5870	6123	134
5871	6124	133
5872	6125	132
5873	6126	131
5874	6127	130
5875	6129	129
5876	6130	128
5877	6131	127
5878	6133	126
5879	6133	125
5880	6134	124
5881	6135	123
5882	6136	122
5883	6137	121
5884	6138	119
5885	6139	118
5886	6140	117
5887	6141	116
5888	6142	115
5889	6143	114
5890	6144	113
5891	6145	112
5892	6146	111
5893	6147	110
5894	6149	109
5895	6150	108
5896	6151	107
5897	6152	106
5898	6152	105
5899	6154	104
5900	6155	103
5901	6156	102
5902	6157	101
5903	6158	100
5904	6159	99
5905	6160	98
5906	6161	97
5907	6162	95
5908	6163	94
5909	6164	93
5910	6165	92
5911	6166	91
5912	6167	90
5913	6168	89
5914	6169	88
5915	6170	87
5916	6171	86
5917	6173	85
5918	6174	84
5919	6175	83
5920	6176	82
5921	6176	81
5922	6177	80
5923	6178	79
5924	6179	78
5925	6180	77
5926	6182	76
5927	6183	75
5928	6184	74
5929	6185	73
5930	6186	71
5931	6187	70
5932	6188	69
5933	6189	68
5934	6190	67
5935	6191	66
5936	6192	65
5937	6194	64
5938	6195	63
5939	6195	62
5940	6196	61
5941	6197	60
5942	6198	59
5943	6199	58
5944	6200	57
5945	6201	56
5946	6202	55
5947	6203	54
5948	6204	53
5949	6205	52
5950	6206	51
5951	6207	50
5952	6208	49
5953	6208	47
5954	6209	46
5955	6210	45
5956	6212	44
5957	6212	43
5958	6213	42
5959	6214	41
5960	6215	40
5961	6216	39
5962	6217	38
5963	6218	37
5964	6219	36
5965	6220	35
5966	6221	34
5967	6222	33
5968	6223	32
5969	6224	31
5970	6225	30
5971	6226	29
5972	6227	28
5973	6228	27
5974	6229	26
5975	6230	25
5976	6231	23
5977	6233	22
5978	6234	21
5979	6235	20
5980	6236	19
5981	6237	18
5982	6238	17
5983	6239	16
5984	6240	15
5985	6241	14
5986	6242	13
5987	6243	12
5988	6244	11
5989	6246	10
5990	6247	9
5991	6248	8
5992	6249	7
5993	6250	6
5994	6251	5
5995	6252	4
5996	6253	3
5997	6254	2
5998	6255	1
5999	6256	0
